StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q29,Q30,Q2,Q3,Q4,Q5,Q5_6_TEXT,Q6,Q7,Q7_7_TEXT,Q8,Q9,Q9_5_TEXT,Q10,Q10_6_TEXT,Q11,Q12,Q12_5_TEXT,Q13,Q14,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q22_6,Q22_7,Q22_8,Q22_9,Q22_10,Q22_11,Q22_12,Q22_13,Q22_14,Q22_15,Q22_16,Q22_17,Q22_18,Q22_19,Q22_20,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q24_9,Q24_10,Q24_11,Q24_12,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q26_7,Q26_8,Q26_9,Q26_10,Q26_11,Q26_12,PROLIFIC_PID,Create New Field or Choose From Dropdown...
28/04/2026 07:45,28/04/2026 08:02,0,100,1033,1,28/04/2026 08:02,R_9tUfNGbK6suSFEd,,,,,anonymous,EN,69897baf3c52e6ec0d06a916,teacher,31,2,Vietnam,1,,English as a second language (ESL),"3,4",,10,4,,"1,2,3",,2,1,,English language,2,3,3,3,3,3,3,2,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,2,1,4,3,3,2,1,3,1,3,3,2,3,3,3,8,7,8,7,7,7,7,6,7,8,7,7,5,5,5,4,5,4,4,4,5,5,4,4,69897baf3c52e6ec0d06a916,
28/04/2026 08:24,28/04/2026 08:26,0,100,74,1,28/04/2026 08:26,R_8yLppIgYKuXdd9D,,,,,anonymous,EN,697b4ab1a948417f1639838f,teacher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697b4ab1a948417f1639838f,
28/04/2026 08:19,28/04/2026 08:58,0,100,2291,1,28/04/2026 08:58,R_7tZTbaZBxvlfUgp,,,,,anonymous,EN,6984095537130a31729fbc57,teacher,58,2,Mexico,"1,2,4,5,6",INTERVIEW NEW TEACHERS,ENGLISH,"1,2,3,4,5,6,7",ON LINE CLASSES,20 YEARS,1,,"1,2,3,4,5",,1,2,,"I STARTED LEARNING THE LANGUAGE IN KINDERGARTEN AND  LATER THROUGHOUT MY ACADEMIC  TRAINING I CHOSE  A DEGREE  IN ENGLISH WITH MULTIPE   ENGLIS COURSES
HOW TO WORK WITH MORE THA 25 EDITORIALS, HOW TO TEACH ADULTS, TEENAGERS, KIDS, BEGGINERS, OR ADVANCED GROUPS  ONLINE AND  IN PERSON
I HAVE BEEN CORDINATOR
",2,2,3,2,2,1,5,5,5,5,5,5,5,5,5,5,5,5,4,2,1,4,4,4,1,1,4,4,1,1,2,2,4,4,3,1,4,4,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,6984095537130a31729fbc57,
28/04/2026 08:58,28/04/2026 09:08,0,100,552,1,28/04/2026 09:08,R_6QhjfEWTv1Y9Tby,,,,,anonymous,EN,69c7c6ca8d441399b033f18b,teacher,39,2,United States,"1,3",,"ELA, Math, Science, Social Studies ","2,3,4",,17,1,,"1,3",,1,5,Ed.S. (Education Specialist),"English, Elementary Education, Special Education (Emotional and Behavioral Disabilities), Administration and Supervision ",2,3,4,4,5,4,2,4,4,4,4,4,4,4,4,4,3,3,3,3,2,3,4,3,1,2,3,4,3,2,3,2,4,4,2,2,4,4,9,7,9,6,7,8,7,9,5,6,5,7,3,2,5,3,3,7,7,2,7,2,4,7,69c7c6ca8d441399b033f18b,
28/04/2026 08:57,28/04/2026 09:08,0,100,620,1,28/04/2026 09:08,R_34oYclLTiwQW9Ks,,,,,anonymous,EN,69bcd86ba07c55e32d97689c,teacher,32,2,Canada,"3,4",,"English, Math, Science ","2,3",,6,1,,"1,2,3",,2,2,,Educational Psychology ,1,2,3,2,2,4,4,4,4,4,4,3,4,5,4,3,2,2,3,3,2,3,2,2,3,3,2,2,3,4,4,3,4,1,2,3,3,3,7,7,7,3,5,6,5,5,5,9,8,7,7,7,7,7,7,5,5,7,6,7,5,5,69bcd86ba07c55e32d97689c,
28/04/2026 09:02,28/04/2026 09:09,0,100,400,1,28/04/2026 09:09,R_87rllTJfAPpTaKS,,,,,anonymous,EN,6931e9a5085e8af8a1c336cb,teacher,41,1,Poland,"1,2",,English Language,2,,20,2,,1,,2,2,,University,2,3,4,3,3,4,1,2,2,2,2,3,3,3,3,3,3,2,3,3,3,2,2,2,3,3,2,3,3,3,2,2,2,2,3,2,2,3,3,3,2,4,3,4,3,3,3,3,3,3,3,3,2,3,3,3,2,4,3,3,3,2,6931e9a5085e8af8a1c336cb,
28/04/2026 09:00,28/04/2026 09:09,0,100,532,1,28/04/2026 09:09,R_2dlVIsKh4uDpCM3,,,,,anonymous,EN,69edccc41e01b8ff33ed0e2e,teacher,55,2,United Kingdom,3,,All - primary teacher,"1,2",,27,1,,"1,3",,1,4,,Primary education,2,5,4,3,5,3,1,2,2,2,5,4,4,4,4,2,2,2,3,3,2,3,4,4,2,2,3,4,3,2,3,3,3,3,2,3,4,3,7,9,8,7,8,7,7,8,8,8,8,8,3,5,5,6,3,3,5,4,2,6,4,5,69edccc41e01b8ff33ed0e2e,
28/04/2026 09:04,28/04/2026 09:10,0,100,374,1,28/04/2026 09:10,R_1EZHe1xyIMemP8P,,,,,anonymous,EN,69b8098dbc77ee446fbd651f,teacher,41,1,USA,"1,2",,Reading/Math/English,"2,3",,14,1,,"1,2,3",,1,2,,"English Literature / Elementary, MS Teaching",2,5,3,5,6,5,2,4,4,2,4,4,4,5,2,2,2,1,2,4,3,2,1,1,4,4,1,3,1,1,3,4,2,3,4,4,3,2,7,5,8,6,8,7,6,8,9,8,5,6,2,5,6,3,5,2,2,2,2,5,5,2,69b8098dbc77ee446fbd651f,
28/04/2026 09:04,28/04/2026 09:11,0,100,444,1,28/04/2026 09:11,R_3xQ5vznD53NIlik,,,,,anonymous,EN,69bfb254b4b396ab17d9bb1d,teacher,57,1,Canafa,3,,"Physics, calculus ",4,,12,2,,2,,2,2,,Physics,1,3,2,3,4,2,4,5,5,5,5,4,5,5,5,5,4,4,3,2,2,4,4,3,2,3,2,4,2,1,2,3,3,3,2,2,3,3,7,7,7,6,8,8,8,9,8,9,9,9,4,4,5,6,4,5,5,4,5,4,5,5,69bfb254b4b396ab17d9bb1d,
28/04/2026 09:02,28/04/2026 09:16,0,100,811,1,28/04/2026 09:16,R_7P0GZbQz7rs0Gzi,,,,,anonymous,EN,69d4302d0462d133483c753b,teacher,36,2,USA,1,,Science ,3,,9,1,,"1,3,5",,1,1,,Science education ,2,3,3,4,6,3,5,4,4,4,5,4,4,5,3,4,2,2,2,4,3,3,1,2,4,3,4,3,3,4,3,3,2,3,4,4,2,2,9,6,6,7,9,8,7,9,9,8,7,8,7,7,6,5,7,7,7,5,7,7,6,7,69d4302d0462d133483c753b,
28/04/2026 09:06,28/04/2026 09:23,0,100,1011,1,28/04/2026 09:23,R_6HF9kDwmnXqkQen,,,,,anonymous,EN,69826e91ce7b6598df04d4da,teacher,34,1,Brazil,3,,"Math, Biology",4,,6,4,,2,,2,1,,Pharmaceutical,1,3,3,3,4,3,3,3,3,3,4,4,4,4,4,4,3,3,3,2,2,2,3,3,2,2,2,3,2,2,3,2,3,3,3,3,3,3,5,7,5,7,7,7,7,5,5,5,7,5,4,7,7,7,7,7,7,7,7,7,7,7,69826e91ce7b6598df04d4da,
28/04/2026 09:18,28/04/2026 09:25,0,100,412,1,28/04/2026 09:25,R_7P14H40YPiDMyU9,,,,,anonymous,EN,69e281b4f3e8645fbe642f08,teacher,52,2,United States,5,,All subjects,2,,25,1,,1,,1,2,,Elementary Education and Instructional Media,2,3,6,5,4,3,4,4,4,4,4,4,4,4,5,5,4,4,3,2,2,3,3,3,2,2,3,3,2,1,1,2,3,3,3,1,3,3,7,6,7,7,8,7,7,7,7,8,8,7,7,7,4,5,6,6,6,5,6,6,5,6,69e281b4f3e8645fbe642f08,
28/04/2026 09:24,28/04/2026 09:33,0,100,525,1,28/04/2026 09:33,R_3scJDylp3IwGQbs,,,,,anonymous,EN,69e1867188277a61e77eed7c,teacher,34,2,USA,"2,6",Online Teacher,English,"1,2",,13,2,,"2,3,4",,1,5,BA plus TESOL Teaching Certification,Psychology; Religion; TESOL,2,4,4,5,6,5,3,3,2,2,4,4,4,4,2,3,3,3,3,1,1,3,2,3,1,1,2,4,3,2,1,3,4,3,2,3,3,3,5,5,5,5,7,6,7,6,4,7,5,7,7,7,2,2,7,6,5,2,5,7,2,5,69e1867188277a61e77eed7c,
28/04/2026 09:38,28/04/2026 09:44,0,100,316,1,28/04/2026 09:44,R_3KSJZuaWH70ifgB,,,,,anonymous,EN,69b40f4cd1d882e08124a7fb,teacher,30,2,United States,3,,ELA/Math,3,,8,1,,"1,2,3",,1,2,,Special Education,2,3,4,4,5,2,5,5,4,5,4,2,4,5,2,2,1,4,3,3,3,4,3,3,2,2,3,4,3,2,3,3,3,4,4,3,4,4,7,5,7,5,7,7,5,7,9,7,4,8,7,7,6,5,7,6,6,5,6,7,5,6,69b40f4cd1d882e08124a7fb,
28/04/2026 09:36,28/04/2026 09:44,0,100,502,1,28/04/2026 09:44,R_2dZuWT2LrRK2rQu,,,,,anonymous,EN,6972629d2c622ee3b7b8b47b,teacher,65,1,Italia,1,,Physical Education,4,,13,1,,1,,1,1,,PHysical Education,2,5,5,4,5,3,4,4,4,4,3,3,3,4,4,4,3,4,3,3,4,4,4,3,3,2,1,4,2,2,2,1,3,3,2,2,3,3,4,5,7,6,5,6,5,5,4,5,4,4,4,6,7,7,7,5,5,7,5,7,7,5,6972629d2c622ee3b7b8b47b,
28/04/2026 09:47,28/04/2026 09:52,0,100,277,1,28/04/2026 09:52,R_85YDNWMBgMmTuNJ,,,,,anonymous,EN,69efb9b420360a885dd4433c,teacher,44,2,UK,3,,Autism class primary,2,,18,1,,1,,1,2,,Special needs,2,4,4,4,5,4,2,2,2,2,4,4,4,4,2,2,1,1,2,3,3,2,3,3,3,3,3,4,2,1,1,1,3,3,3,3,4,4,4,5,5,5,4,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,69efb9b420360a885dd4433c,
28/04/2026 10:09,28/04/2026 10:10,0,100,100,1,28/04/2026 10:10,R_5Cejv6KycOoKE3T,,,,,anonymous,EN,697ad1eaffe57db5ec5b2d80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697ad1eaffe57db5ec5b2d80,
28/04/2026 09:17,28/04/2026 10:11,0,100,3253,1,28/04/2026 10:11,R_5aaU40TXP62VRgv,,,,,anonymous,EN,69caba4db49820e40867ae74,teacher,31,1,United States,3,,"Science, Social Studies",3,,7,1,,"1,2,3",,1,1,,History,2,5,5,4,5,4,1,3,2,2,4,2,5,5,4,4,3,3,1,4,4,2,2,2,3,4,1,3,4,4,4,4,2,4,2,3,3,2,7,3,6,2,9,6,7,8,5,9,9,9,7,7,4,7,7,4,4,3,4,7,4,5,69caba4db49820e40867ae74,
28/04/2026 10:06,28/04/2026 10:15,0,100,562,1,28/04/2026 10:15,R_8VPA0xvtmWkalY5,,,,,anonymous,EN,69e4eb710182028e6bae20f9,teacher,35,2,South Africa,"1,2",,English,6,,6,1,,"1,2,5",,1,1,,Education ,2,1,2,2,2,1,5,4,4,4,5,4,4,4,4,5,5,4,4,1,1,4,4,4,1,1,4,4,1,2,1,1,3,4,2,2,4,4,8,7,8,9,6,9,9,9,8,7,7,7,6,7,7,7,6,6,7,7,7,6,6,7,69e4eb710182028e6bae20f9,
28/04/2026 10:07,28/04/2026 10:21,0,100,851,1,28/04/2026 10:21,R_4rgbDNucwDJRrsl,,,,,anonymous,EN,69e8a6f10443b7c37d79ace3,teacher,35,1,Japan,6,cram school teacher,English,"2,3,4,5",,8years,2,,2,,2,1,,Sociology,1,3,3,3,3,3,1,2,3,4,4,5,4,4,5,5,4,4,3,3,2,4,3,3,2,3,3,3,2,1,2,3,3,3,2,2,4,4,7,6,4,4,7,7,7,7,7,8,6,7,6,6,6,6,6,7,3,5,7,6,5,7,69e8a6f10443b7c37d79ace3,
28/04/2026 10:22,28/04/2026 10:26,0,100,285,1,28/04/2026 10:26,R_85sH4kt5cf52A8X,,,,,anonymous,EN,69791e0487479840c21e2e79,teacher,33,2,United Kingdom,"1,6",Assistant principal ,All subjects - primary school ,2,,11,1,,1,,2,1,,Law,2,2,2,4,4,2,4,4,5,4,5,5,5,5,5,5,4,5,3,2,1,4,4,4,1,3,3,4,1,1,2,2,4,3,1,1,3,4,9,8,8,8,7,8,9,9,8,9,7,9,6,6,7,6,6,7,7,6,5,7,7,7,69791e0487479840c21e2e79,
28/04/2026 10:25,28/04/2026 10:35,0,100,618,1,28/04/2026 10:35,R_5dSpKjJZD0TVeW3,,,,,anonymous,EN,69d91fecdcf94c913777c6a4,teacher,36,2,United States,1,,Mathematics,3,,12,1,,"1,2,3",,1,2,,Middle school mathematics,2,4,5,3,2,3,5,5,4,5,4,4,4,5,4,4,2,4,3,3,1,2,3,3,1,1,3,3,3,3,3,3,3,2,3,3,3,3,8,7,8,7,6,7,6,7,6,7,7,7,6,7,7,7,7,6,5,7,6,7,7,7,69d91fecdcf94c913777c6a4,
28/04/2026 09:45,28/04/2026 10:46,0,100,3709,1,28/04/2026 10:46,R_2EmdPwZPowvKsIU,,,,,anonymous,EN,6980a6ede87af1a5046c132f,teacher,49,2,Romania,"1,2,5",,"Communication and languages, Romanian and English",4,,26,1,,"1,4",,1,2,,"Philology, Faculty of Letters",2,4,4,4,5,5,3,4,4,3,4,4,4,4,4,4,4,3,3,3,2,4,2,3,2,2,3,3,2,3,2,2,3,3,2,3,3,3,9,7,7,7,9,8,8,8,9,9,7,8,6,6,6,6,6,4,4,6,4,6,6,4,6980a6ede87af1a5046c132f,
28/04/2026 10:37,28/04/2026 10:48,0,100,663,1,28/04/2026 10:48,R_5wGqrFfNV3GQADL,,,,,anonymous,EN,69807595bcf46b4ad2716d41,teacher,43,2,Argentina,"1,2",,"Grammar, Language, Problems in Second Language Acquisition","2,6",,20,2,,"1,3",,1,5,Master's Degree in Intercultural Studies,English as an EFL,2,3,3,2,3,3,2,3,3,3,4,4,4,4,4,3,4,3,3,3,3,3,2,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,6,9,7,9,9,9,9,9,9,9,9,9,4,4,7,7,7,7,7,7,7,7,7,7,69807595bcf46b4ad2716d41,
28/04/2026 10:51,28/04/2026 10:57,0,100,320,1,28/04/2026 10:57,R_1xXYonm1Nild4hK,,,,,anonymous,EN,69dc1093485db2d0a303e61a,teacher,43,2,Canada,1,,All,2,,21,1,,"1,3",,1,1,,General,2,4,4,4,3,5,2,2,2,3,4,4,4,4,3,3,3,3,3,3,2,2,2,2,3,3,2,3,3,4,4,3,3,3,3,2,3,3,4,4,5,5,7,6,6,5,6,6,6,7,7,7,6,6,7,5,5,6,5,7,5,5,69dc1093485db2d0a303e61a,
28/04/2026 10:44,28/04/2026 11:01,0,100,1015,1,28/04/2026 11:01,R_6K3BQcF6Sabn9VL,,,,,anonymous,EN,69dd5d7fed5abcaf8fe67890,teacher,30,2,United States,1,,English,3,,6,1,,1,,1,4,,English Literature ,2,4,4,5,6,5,4,4,4,2,4,4,4,4,3,4,3,3,4,3,2,3,4,4,1,1,4,4,2,1,1,1,4,4,1,1,4,4,5,5,3,5,7,7,6,7,7,7,7,7,7,7,3,1,7,7,7,2,7,7,2,7,69dd5d7fed5abcaf8fe67890,
28/04/2026 11:10,28/04/2026 11:19,0,100,552,1,28/04/2026 11:19,R_9oKII2d89Pq4GGs,,,,,anonymous,EN,6980d14eebf5c77720248a67,teacher,36,2,United Arab Emirates,1,,"English, Math, Science and ICT",2,,10,1,,"1,4",,1,1,,B.Ed intermediate and senior phase specializing in drama and music,2,5,5,4,6,5,4,4,4,3,5,5,5,5,2,2,1,1,3,2,2,2,3,3,2,2,4,3,3,4,3,2,3,3,2,3,3,2,9,8,7,8,7,8,8,8,3,8,7,8,5,6,7,7,6,5,2,7,3,7,7,3,6980d14eebf5c77720248a67,
28/04/2026 11:20,28/04/2026 11:31,0,100,688,1,28/04/2026 11:31,R_6YzAJiJlYyCxKZW,,,,,anonymous,EN,698224bc0b74c83bc667e667,teacher,34,2,Argentina,1,,English,6,,9,2,,"1,3",,1,1,,Language,2,2,3,5,2,6,3,4,2,4,4,3,3,4,3,2,1,1,3,2,4,3,2,4,3,1,2,2,4,3,4,3,2,1,2,4,1,2,7,4,3,7,7,5,7,5,7,8,4,5,5,7,2,2,6,7,7,2,7,7,2,7,698224bc0b74c83bc667e667,
28/04/2026 11:27,28/04/2026 11:33,0,100,384,1,28/04/2026 11:33,R_1BfyylEKZTOziS0,,,,,anonymous,EN,69ed8be55d6a21c698f4ec53,teacher,25,2,United States,"1,2",,science,3,,4,1,,1,,1,1,,"political science, sociology, education",2,4,5,6,6,5,1,1,3,1,4,3,4,4,1,1,1,1,3,3,3,2,4,3,4,3,2,1,4,4,4,4,3,4,4,3,3,3,5,5,5,5,5,5,5,7,3,8,4,5,7,7,1,1,7,7,7,1,7,7,5,7,69ed8be55d6a21c698f4ec53,
28/04/2026 11:40,28/04/2026 11:45,0,100,320,1,28/04/2026 11:45,R_2ulFZNEMcGiEY49,,,,,anonymous,EN,69c2bbf5bdb74f90cd8c73e3,teacher,36,1,Netherlands,"1,2",,History,"3,4",,11,1,,"1,3",,2,2,,History,2,3,4,3,4,3,3,4,4,4,4,4,4,4,3,3,4,3,3,2,2,4,4,3,2,2,3,4,2,2,2,2,4,3,2,2,3,4,7,7,7,5,8,7,7,7,7,8,4,7,6,6,4,5,6,5,5,4,5,6,5,5,69c2bbf5bdb74f90cd8c73e3,
28/04/2026 12:01,28/04/2026 12:05,0,100,258,1,28/04/2026 12:05,R_5MDJdcnZNZNLXG4,,,,,anonymous,EN,69f01d33f3bc3f11e80112a8,teacher,48,2,United States,5,,Marh,4,,26,1,,"1,3",,4,2,,Math/counseling/administration,2,2,2,2,3,2,4,4,3,4,5,4,5,5,4,4,4,4,4,1,2,4,3,3,2,2,4,4,2,2,2,2,4,3,2,2,4,4,9,7,9,7,7,7,7,9,6,8,8,7,7,7,7,6,6,5,7,6,6,7,6,6,69f01d33f3bc3f11e80112a8,
28/04/2026 12:39,28/04/2026 12:39,0,100,25,1,28/04/2026 12:39,R_6YMvsk5deDm7l0M,,,,,anonymous,EN,69b9af4b40db94cc01e58f70,teacher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69b9af4b40db94cc01e58f70,
28/04/2026 12:40,28/04/2026 12:41,0,100,33,1,28/04/2026 12:41,R_7PnUhdiXqZZd4EY,,,,,anonymous,EN,69c44ffe8c32619a9e5a86f6,teacher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69c44ffe8c32619a9e5a86f6,
28/04/2026 12:27,28/04/2026 12:43,0,100,929,1,28/04/2026 12:43,R_2EbGS4ZaDZmSlFd,,,,,anonymous,EN,695c090f900fa967a09a4bcf,teacher,43,2,UK,6,Online teacher,"Sociology, Mental health and wellbeing","2,3,4",,16,4,,4,,2,5,PGCE,BA Sociology,2,2,2,3,2,3,3,3,3,3,5,4,5,5,5,5,3,3,4,2,1,1,4,4,1,1,4,4,1,1,1,1,4,4,1,1,4,4,5,5,5,7,9,7,7,5,7,7,7,9,1,1,7,7,7,7,7,7,7,7,7,7,695c090f900fa967a09a4bcf,
28/04/2026 12:45,28/04/2026 12:56,0,100,622,1,28/04/2026 12:56,R_8j9AFSFD8BK7epv,,,,,anonymous,EN,696a88d7f6e44c3434e8a2c4,teacher,35,1,Switzerland,2,,Maths,"4,5",,10,1,,1,,1,2,,Maths,2,1,2,2,2,2,5,5,5,5,4,4,4,4,4,4,4,4,4,2,1,4,4,4,1,2,4,4,1,2,2,2,3,3,1,1,4,4,8,7,8,7,7,8,8,8,8,8,7,8,7,7,7,6,7,7,6,6,6,7,6,5,696a88d7f6e44c3434e8a2c4,
28/04/2026 13:21,28/04/2026 13:27,0,100,375,1,28/04/2026 13:27,R_2FnTa5vu671VcF0,,,,,anonymous,EN,69f0cb07cc9638f85aea267f,teacher,39,2,England,"1,2",,RE,"3,4",,13,1,,1,,1,4,,Childhood & Youth Studies,2,4,5,6,6,5,4,4,3,5,5,4,4,5,3,4,2,3,4,2,2,4,4,4,1,3,3,4,3,1,2,3,4,3,2,1,4,4,8,6,7,8,9,8,6,8,5,9,5,6,7,7,7,6,7,7,7,4,7,7,7,7,69f0cb07cc9638f85aea267f,
23/04/2026 01:15,23/04/2026 01:16,0,8,7,0,30/04/2026 01:16,R_2iEUZQEHj2ULnHn,,,,,anonymous,EN,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,
23/04/2026 04:39,23/04/2026 04:47,0,8,504,0,30/04/2026 04:47,R_849pjGUtks40HQd,,,,,anonymous,EN,andrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,andrea,
24/04/2026 08:19,24/04/2026 08:20,0,4,34,0,01/05/2026 08:20,R_2pbZQHBN6pBtR3f,,,,,anonymous,EN,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,
24/04/2026 08:20,24/04/2026 08:20,0,12,6,0,01/05/2026 08:20,R_8H0uDHixYkn2C65,,,,,anonymous,EN,123,teacher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,
24/04/2026 08:32,24/04/2026 08:34,0,69,116,0,01/05/2026 08:35,R_1jciRDPnbdNDWlr,,,,,anonymous,EN,69260e7734614d88e48e0470,teacher,30,2,Canada,1,,Dramatic Arts,"3,4",,8,1,,"1,3",,1,1,,Dramatic Arts,2,3,3,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69260e7734614d88e48e0470,
24/04/2026 08:50,24/04/2026 08:50,0,4,2,0,01/05/2026 08:50,R_5z2GRD1acCWXxct,,,,,anonymous,EN,69aca3ff2a40d7e84d733778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69aca3ff2a40d7e84d733778,
23/04/2026 05:12,26/04/2026 13:17,0,77,288317,0,03/05/2026 13:17,R_2mTprLsp5ZDZzTb,,,,,anonymous,EN,69de80ccba55cf16ddd5fa67,teacher,26,2,Germany,1,,English,"3,4",,3,3,,1,,2,1,,Education,1,2,3,3,5,2,4,5,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69de80ccba55cf16ddd5fa67,
27/04/2026 09:05,27/04/2026 09:05,0,4,8,0,04/05/2026 09:06,R_6Y6lWtmxTV6uICt,,,,,anonymous,EN,698de962ef08e48e38d53bda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698de962ef08e48e38d53bda,
28/04/2026 08:12,28/04/2026 08:12,0,4,24,0,05/05/2026 08:12,R_9iC3YhIuHFV2JB2,,,,,anonymous,EN,69ef41e3d38be6e40785e941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69ef41e3d38be6e40785e941,
06/05/2026 07:08,06/05/2026 07:14,0,100,342,1,06/05/2026 07:14,R_8bZCyUDGYiPxz9O,,,,,anonymous,EN,69f78e680c066188aadfed43,teacher,35,2,France,"1,3",,"Elementary school, I teach all subjects","1,2",,7,1,,"1,3",,1,2,,I have a degree in British/American Litterature and a Master's degree in Education,1,4,3,4,6,5,4,4,4,4,4,4,4,3,4,4,4,3,2,3,2,3,4,3,2,2,1,4,3,2,3,3,4,4,4,3,3,4,7,5,7,5,8,9,9,9,7,9,6,8,5,6,5,5,6,4,5,4,4,4,3,5,69f78e680c066188aadfed43,
06/05/2026 07:11,06/05/2026 07:16,0,100,304,1,06/05/2026 07:16,R_8QgvbKnvzanvZxg,,,,,anonymous,EN,69f63f81caf1fef115ec8f6d,teacher,41,1,Nederland,"1,2,3",,All subjects,4,,16,2,,1,,2,2,,Education,2,4,4,4,3,3,4,4,4,4,4,3,4,5,5,5,4,5,4,2,2,4,3,3,4,4,2,4,1,2,2,2,3,4,1,2,4,4,9,7,8,8,9,9,9,9,9,9,8,9,7,7,7,7,7,7,7,7,7,7,7,7,69f63f81caf1fef115ec8f6d,
06/05/2026 07:07,06/05/2026 07:16,0,100,548,1,06/05/2026 07:16,R_82UZzwivUjIbWWL,,,,,anonymous,EN,69f0d678f5d5cb82b537478a,teacher,59,2,Spain,"1,3",,History,6,,35,1,,"1,2,3",,1,1,,"Primary, History",2,1,3,2,1,2,4,3,3,4,5,4,4,4,5,5,3,4,3,4,2,4,3,3,1,1,2,4,1,1,1,1,4,4,1,1,4,4,8,7,8,7,9,7,9,8,9,8,7,9,7,6,5,5,7,6,5,6,5,7,6,6,69f0d678f5d5cb82b537478a,
06/05/2026 07:11,06/05/2026 07:16,0,100,343,1,06/05/2026 07:16,R_8WJyZUgiaU46AAd,,,,,anonymous,EN,69f244a222e4c22a29bdedf8,teacher,28,2,United Kingdom,1,,Primary ,2,,6,1,,1,,1,1,,Psychology ,2,2,3,4,5,2,4,4,4,4,3,4,4,5,3,3,4,4,3,2,3,3,4,3,1,3,2,3,1,1,1,2,4,4,1,1,4,4,5,5,6,3,7,6,7,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,69f244a222e4c22a29bdedf8,
06/05/2026 07:14,06/05/2026 07:19,0,100,293,1,06/05/2026 07:19,R_893MUmMyI2qK8D0,,,,,anonymous,EN,69f50445ebd8692081c9c776,teacher,45,2,España,"1,2",,"Lengua, matemáticas, ciencias sociales ","1,2",,23,1,,1,,1,1,,Magisterio ,2,2,2,2,4,4,4,4,4,4,5,5,5,5,5,5,5,5,4,2,1,4,4,4,1,1,4,4,1,2,1,1,4,4,1,1,4,4,9,8,8,8,9,8,8,8,9,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,69f50445ebd8692081c9c776,
06/05/2026 07:10,06/05/2026 07:19,0,100,567,1,06/05/2026 07:19,R_8Ej0IFcN4wcSmG2,,,,,anonymous,EN,69f2256d32190e4061c897d8,teacher,45,2,United Kingdom,1,,Primary - all subjects,2,,21,2,,1,,2,1,,BA(QTS) Education and Biology,2,3,4,4,5,5,4,3,4,3,5,4,5,5,4,4,2,4,3,3,2,3,3,2,3,3,3,3,3,3,3,2,2,3,2,3,3,2,6,5,5,6,7,5,6,6,4,9,6,7,7,7,7,6,7,5,5,4,5,7,5,5,69f2256d32190e4061c897d8,
